series,date,sector,value
growth_yoy,2021-04-01,p5.2.1,21.5
growth_yoy,2021-04-01,p5.2.1.1,20.0
growth_yoy,2021-04-01,p5.2.1.2,21.3
growth_yoy,2021-04-01,p5.2.1.3,34.0
growth_yoy,2021-04-01,p5.2.2,6.3
growth_yoy,2021-04-01,p5.2.3,46.3
growth_yoy,2021-04-01,p5.3,15.5
growth_yoy,2021-04-01,p5.3.1,27.6
growth_yoy,2021-04-01,p5.3.2,11.1
growth_yoy,2021-04-01,p5.3.3,0.4
growth_yoy,2021-04-01,p5.3.4,4.2
growth_yoy,2021-04-01,p5.4,9.5
growth_yoy,2021-04-01,p5.4.1,22.0
growth_yoy,2021-04-01,p5.4.2,3.8
growth_yoy,2021-04-01,p5.4.6,8.2
growth_yoy,2021-04-01,p5.5,6.9
growth_yoy,2021-04-01,p6,22.8
growth_yoy,2021-07-01,p0,-4.2
growth_yoy,2021-07-01,p1,-2.2
growth_yoy,2021-07-01,p1.1,-4.0
growth_yoy,2021-07-01,p1.1.1,0.4
growth_yoy,2021-07-01,p1.1.2,-11.1
growth_yoy,2021-07-01,p1.1.7,5.6
growth_yoy,2021-07-01,p1.2,3.1
growth_yoy,2021-07-01,p1.3,2.0
growth_yoy,2021-07-01,p1.4,-0.2
growth_yoy,2021-07-01,p1.4.1,2.1
growth_yoy,2021-07-01,p1.4.2,-4.6
growth_yoy,2021-07-01,p2,-3.6
growth_yoy,2021-07-01,p2.1,-8.9
growth_yoy,2021-07-01,p2.2,2.0
growth_yoy,2021-07-01,p2.3,-9.4
growth_yoy,2021-07-01,p3,-0.9
growth_yoy,2021-07-01,p3.1,-8.4
growth_yoy,2021-07-01,p3.1.1,-11.9
growth_yoy,2021-07-01,p3.1.2,9.0
growth_yoy,2021-07-01,p3.1.3,-4.5
growth_yoy,2021-07-01,p3.1.4,-80.7
growth_yoy,2021-07-01,p3.2,-5.6
growth_yoy,2021-07-01,p3.2.1,-3.9
growth_yoy,2021-07-01,p3.2.2,-20.6
growth_yoy,2021-07-01,p3.3,-3.9
growth_yoy,2021-07-01,p3.3.1,-8.2
growth_yoy,2021-07-01,p3.3.2,9.0
growth_yoy,2021-07-01,p3.3.3,-13.0
growth_yoy,2021-07-01,p3.4,12.7
growth_yoy,2021-07-01,p3.4.1,19.0
growth_yoy,2021-07-01,p3.4.2,9.2
growth_yoy,2021-07-01,p3.4.3,9.1
growth_yoy,2021-07-01,p3.4.4,8.9
growth_yoy,2021-07-01,p3.5,-14.2
growth_yoy,2021-07-01,p3.5.1,-21.1
growth_yoy,2021-07-01,p3.5.2,-13.4
growth_yoy,2021-07-01,p3.5.3,-9.1
growth_yoy,2021-07-01,p3.6,7.1
growth_yoy,2021-07-01,p3.6.1,5.9
growth_yoy,2021-07-01,p3.6.2,4.0
growth_yoy,2021-07-01,p3.6.3,7.0
growth_yoy,2021-07-01,p3.6.4,8.2
growth_yoy,2021-07-01,p3.6.5,0.2
growth_yoy,2021-07-01,p3.7,-32.4
growth_yoy,2021-07-01,p3.7.1,-33.5
growth_yoy,2021-07-01,p3.7.2,-39.8
growth_yoy,2021-07-01,p3.7.3,-21.4
growth_yoy,2021-07-01,p4,-20.6
growth_yoy,2021-07-01,p4.1,-20.9
growth_yoy,2021-07-01,p4.1.1,-27.2
growth_yoy,2021-07-01,p4.1.2,-13.2
growth_yoy,2021-07-01,p4.2,-36.0
growth_yoy,2021-07-01,p4.3,9.2
growth_yoy,2021-07-01,p5,-4.4
growth_yoy,2021-07-01,p5.1,-0.3
growth_yoy,2021-07-01,p5.1.1,-3.5
growth_yoy,2021-07-01,p5.1.2,4.4
growth_yoy,2021-07-01,p5.1.3,-11.8
growth_yoy,2021-07-01,p5.1.4,6.0
growth_yoy,2021-07-01,p5.2,-11.3
growth_yoy,2021-07-01,p5.2.1,-10.5
growth_yoy,2021-07-01,p5.2.1.1,-2.6
growth_yoy,2021-07-01,p5.2.1.2,-7.3
growth_yoy,2021-07-01,p5.2.1.3,-51.8
growth_yoy,2021-07-01,p5.2.2,-11.5
growth_yoy,2021-07-01,p5.2.3,-51.9
growth_yoy,2021-07-01,p5.3,-2.6
growth_yoy,2021-07-01,p5.3.1,0.1
growth_yoy,2021-07-01,p5.3.2,18.1
growth_yoy,2021-07-01,p5.3.3,-17.2
growth_yoy,2021-07-01,p5.3.4,-13.5
growth_yoy,2021-07-01,p5.4,-8.7
growth_yoy,2021-07-01,p5.4.1,7.3
growth_yoy,2021-07-01,p5.4.2,-5.5
growth_yoy,2021-07-01,p5.4.6,-13.1
growth_yoy,2021-07-01,p5.5,5.3
growth_yoy,2021-07-01,p6,-14.7
growth_yoy,2021-10-01,p0,3.5
growth_yoy,2021-10-01,p1,2.9
growth_yoy,2021-10-01,p1.1,3.8
growth_yoy,2021-10-01,p1.1.1,-19.1
growth_yoy,2021-10-01,p1.1.2,4.8
growth_yoy,2021-10-01,p1.1.7,5.0
growth_yoy,2021-10-01,p1.2,0.4
growth_yoy,2021-10-01,p1.3,6.8
growth_yoy,2021-10-01,p1.4,-0.2
growth_yoy,2021-10-01,p1.4.1,-2.4
growth_yoy,2021-10-01,p1.4.2,3.3
growth_yoy,2021-10-01,p2,-0.9
growth_yoy,2021-10-01,p2.1,-6.9
growth_yoy,2021-10-01,p2.2,3.6
growth_yoy,2021-10-01,p2.3,0.1
growth_yoy,2021-10-01,p3,9.1
growth_yoy,2021-10-01,p3.1,10.3
growth_yoy,2021-10-01,p3.1.1,8.1
growth_yoy,2021-10-01,p3.1.2,12.0
growth_yoy,2021-10-01,p3.1.3,11.3
growth_yoy,2021-10-01,p3.1.4,7.1
growth_yoy,2021-10-01,p3.2,4.0
growth_yoy,2021-10-01,p3.2.1,4.1
growth_yoy,2021-10-01,p3.2.2,2.5
growth_yoy,2021-10-01,p3.3,8.7
growth_yoy,2021-10-01,p3.3.1,8.8
growth_yoy,2021-10-01,p3.3.2,16.6
growth_yoy,2021-10-01,p3.3.3,1.1
growth_yoy,2021-10-01,p3.4,6.6
growth_yoy,2021-10-01,p3.4.1,9.3
growth_yoy,2021-10-01,p3.4.2,10.7
growth_yoy,2021-10-01,p3.4.3,-10.2
growth_yoy,2021-10-01,p3.4.4,7.4
growth_yoy,2021-10-01,p3.5,5.6
growth_yoy,2021-10-01,p3.5.1,1.9
growth_yoy,2021-10-01,p3.5.2,5.6
growth_yoy,2021-10-01,p3.5.3,8.4
growth_yoy,2021-10-01,p3.6,16.4
growth_yoy,2021-10-01,p3.6.1,16.4
growth_yoy,2021-10-01,p3.6.2,10.6
growth_yoy,2021-10-01,p3.6.3,13.7
growth_yoy,2021-10-01,p3.6.4,17.6
growth_yoy,2021-10-01,p3.6.5,11.4
growth_yoy,2021-10-01,p3.7,1.2
growth_yoy,2021-10-01,p3.7.1,1.8
growth_yoy,2021-10-01,p3.7.2,-5.7
growth_yoy,2021-10-01,p3.7.3,3.9
growth_yoy,2021-10-01,p4,-12.1
growth_yoy,2021-10-01,p4.1,-17.8
growth_yoy,2021-10-01,p4.1.1,-24.1
growth_yoy,2021-10-01,p4.1.2,-11.7
growth_yoy,2021-10-01,p4.2,-18.9
growth_yoy,2021-10-01,p4.3,9.2
growth_yoy,2021-10-01,p5,3.3
growth_yoy,2021-10-01,p5.1,7.2
growth_yoy,2021-10-01,p5.1.1,4.2
growth_yoy,2021-10-01,p5.1.2,3.9
growth_yoy,2021-10-01,p5.1.3,11.4
growth_yoy,2021-10-01,p5.1.4,6.6
growth_yoy,2021-10-01,p5.2,2.3
growth_yoy,2021-10-01,p5.2.1,1.7
growth_yoy,2021-10-01,p5.2.1.1,0.5
growth_yoy,2021-10-01,p5.2.1.2,2.1
growth_yoy,2021-10-01,p5.2.1.3,5.5
growth_yoy,2021-10-01,p5.2.2,0.5
growth_yoy,2021-10-01,p5.2.3,47.9
growth_yoy,2021-10-01,p5.3,0.6
growth_yoy,2021-10-01,p5.3.1,1.1
growth_yoy,2021-10-01,p5.3.2,11.1
growth_yoy,2021-10-01,p5.3.3,-13.4
growth_yoy,2021-10-01,p5.3.4,-1.2
growth_yoy,2021-10-01,p5.4,1.5
growth_yoy,2021-10-01,p5.4.1,10.4
growth_yoy,2021-10-01,p5.4.2,-2.1
growth_yoy,2021-10-01,p5.4.6,0.4
growth_yoy,2021-10-01,p5.5,4.2
growth_yoy,2021-10-01,p6,-10.9
growth_yoy,2022-01-01,p0,5.1
growth_yoy,2022-01-01,p1,1.7
growth_yoy,2022-01-01,p1.1,1.5
growth_yoy,2022-01-01,p1.1.1,-22.6
growth_yoy,2022-01-01,p1.1.2,3.9
growth_yoy,2022-01-01,p1.1.7,1.2
growth_yoy,2022-01-01,p1.2,2.0
growth_yoy,2022-01-01,p1.3,0.8
growth_yoy,2022-01-01,p1.4,2.2
growth_yoy,2022-01-01,p1.4.1,1.9
growth_yoy,2022-01-01,p1.4.2,2.8
growth_yoy,2022-01-01,p2,-1.0
growth_yoy,2022-01-01,p2.1,-6.0
growth_yoy,2022-01-01,p2.2,2.0
growth_yoy,2022-01-01,p2.3,3.9
growth_yoy,2022-01-01,p3,6.7
growth_yoy,2022-01-01,p3.1,5.3
growth_yoy,2022-01-01,p3.1.1,0.3
growth_yoy,2022-01-01,p3.1.2,7.9
growth_yoy,2022-01-01,p3.1.3,7.4
growth_yoy,2022-01-01,p3.1.4,2.5
growth_yoy,2022-01-01,p3.2,4.9
growth_yoy,2022-01-01,p3.2.1,5.3
growth_yoy,2022-01-01,p3.2.2,2.2
growth_yoy,2022-01-01,p3.3,6.7
growth_yoy,2022-01-01,p3.3.1,9.1
growth_yoy,2022-01-01,p3.3.2,8.1
growth_yoy,2022-01-01,p3.3.3,1.4
growth_yoy,2022-01-01,p3.4,-0.3
growth_yoy,2022-01-01,p3.4.1,2.7
growth_yoy,2022-01-01,p3.4.2,2.1
growth_yoy,2022-01-01,p3.4.3,-21.9
growth_yoy,2022-01-01,p3.4.4,5.2
growth_yoy,2022-01-01,p3.5,5.3
growth_yoy,2022-01-01,p3.5.1,5.5
growth_yoy,2022-01-01,p3.5.2,7.3
growth_yoy,2022-01-01,p3.5.3,4.4
growth_yoy,2022-01-01,p3.6,15.4
growth_yoy,2022-01-01,p3.6.1,6.6
growth_yoy,2022-01-01,p3.6.2,9.3
growth_yoy,2022-01-01,p3.6.3,14.5
growth_yoy,2022-01-01,p3.6.4,18.0
growth_yoy,2022-01-01,p3.6.5,7.3
growth_yoy,2022-01-01,p3.7,3.4
growth_yoy,2022-01-01,p3.7.1,2.4
growth_yoy,2022-01-01,p3.7.2,7.4
growth_yoy,2022-01-01,p3.7.3,3.4
growth_yoy,2022-01-01,p4,-6.0
growth_yoy,2022-01-01,p4.1,-4.4
growth_yoy,2022-01-01,p4.1.1,-15.2
growth_yoy,2022-01-01,p4.1.2,8.3
growth_yoy,2022-01-01,p4.2,-18.0
growth_yoy,2022-01-01,p4.3,6.7
growth_yoy,2022-01-01,p5,6.5
growth_yoy,2022-01-01,p5.1,9.2
growth_yoy,2022-01-01,p5.1.1,2.3
growth_yoy,2022-01-01,p5.1.2,0.7
growth_yoy,2022-01-01,p5.1.3,22.1
growth_yoy,2022-01-01,p5.1.4,6.2
growth_yoy,2022-01-01,p5.2,6.7
growth_yoy,2022-01-01,p5.2.1,4.3
growth_yoy,2022-01-01,p5.2.1.1,1.6
growth_yoy,2022-01-01,p5.2.1.2,5.7
growth_yoy,2022-01-01,p5.2.1.3,9.3
growth_yoy,2022-01-01,p5.2.2,15.3
growth_yoy,2022-01-01,p5.2.3,91.5
growth_yoy,2022-01-01,p5.3,2.5
growth_yoy,2022-01-01,p5.3.1,-2.7
growth_yoy,2022-01-01,p5.3.2,2.1
growth_yoy,2022-01-01,p5.3.3,13.9
growth_yoy,2022-01-01,p5.3.4,7.9
growth_yoy,2022-01-01,p5.4,9.7
growth_yoy,2022-01-01,p5.4.1,16.5
growth_yoy,2022-01-01,p5.4.2,4.8
growth_yoy,2022-01-01,p5.4.6,9.4
growth_yoy,2022-01-01,p5.5,5.7
growth_yoy,2022-01-01,p6,-3.2
growth_yoy,2022-04-01,p0,9.2
growth_yoy,2022-04-01,p1,-1.7
growth_yoy,2022-04-01,p1.1,-2.6
growth_yoy,2022-04-01,p1.1.1,-17.2
growth_yoy,2022-04-01,p1.1.2,-3.9
growth_yoy,2022-04-01,p1.1.7,-0.2
growth_yoy,2022-04-01,p1.2,-1.3
growth_yoy,2022-04-01,p1.3,1.8
growth_yoy,2022-04-01,p1.4,2.0
growth_yoy,2022-04-01,p1.4.1,0.9
growth_yoy,2022-04-01,p1.4.2,3.9
growth_yoy,2022-04-01,p2,-1.7
growth_yoy,2022-04-01,p2.1,-5.0
growth_yoy,2022-04-01,p2.2,-0.5
growth_yoy,2022-04-01,p2.3,8.1
growth_yoy,2022-04-01,p3,9.3
growth_yoy,2022-04-01,p3.1,7.8
growth_yoy,2022-04-01,p3.1.1,-9.1
growth_yoy,2022-04-01,p3.1.2,10.2
growth_yoy,2022-04-01,p3.1.3,21.5
growth_yoy,2022-04-01,p3.1.4,39.3
growth_yoy,2022-04-01,p3.2,7.1
growth_yoy,2022-04-01,p3.2.1,4.4
growth_yoy,2022-04-01,p3.2.2,20.9
growth_yoy,2022-04-01,p3.3,10.3
growth_yoy,2022-04-01,p3.3.1,11.1
growth_yoy,2022-04-01,p3.3.2,8.4
growth_yoy,2022-04-01,p3.3.3,11.5
growth_yoy,2022-04-01,p3.4,-0.8
growth_yoy,2022-04-01,p3.4.1,3.0
growth_yoy,2022-04-01,p3.4.2,4.9
growth_yoy,2022-04-01,p3.4.3,-22.3
growth_yoy,2022-04-01,p3.4.4,4.1
growth_yoy,2022-04-01,p3.5,10.5
growth_yoy,2022-04-01,p3.5.1,13.2
growth_yoy,2022-04-01,p3.5.2,10.0
growth_yoy,2022-04-01,p3.5.3,8.9
growth_yoy,2022-04-01,p3.6,15.5
growth_yoy,2022-04-01,p3.6.1,6.0
growth_yoy,2022-04-01,p3.6.2,8.9
growth_yoy,2022-04-01,p3.6.3,7.1
growth_yoy,2022-04-01,p3.6.4,19.3
growth_yoy,2022-04-01,p3.6.5,7.5
growth_yoy,2022-04-01,p3.7,20.0
growth_yoy,2022-04-01,p3.7.1,21.6
growth_yoy,2022-04-01,p3.7.2,17.8
growth_yoy,2022-04-01,p3.7.3,11.8
growth_yoy,2022-04-01,p4,2.7
growth_yoy,2022-04-01,p4.1,10.8
growth_yoy,2022-04-01,p4.1.1,2.8
growth_yoy,2022-04-01,p4.1.2,17.7
growth_yoy,2022-04-01,p4.2,-10.2
growth_yoy,2022-04-01,p4.3,3.4
growth_yoy,2022-04-01,p5,12.6
growth_yoy,2022-04-01,p5.1,12.7
growth_yoy,2022-04-01,p5.1.1,5.0
growth_yoy,2022-04-01,p5.1.2,0.2
growth_yoy,2022-04-01,p5.1.3,37.1
growth_yoy,2022-04-01,p5.1.4,5.9
growth_yoy,2022-04-01,p5.2,20.5
growth_yoy,2022-04-01,p5.2.1,17.8
growth_yoy,2022-04-01,p5.2.1.1,5.9
growth_yoy,2022-04-01,p5.2.1.2,22.1
growth_yoy,2022-04-01,p5.2.1.3,68.0
growth_yoy,2022-04-01,p5.2.2,25.6
growth_yoy,2022-04-01,p5.2.3,171.7
growth_yoy,2022-04-01,p5.3,6.6
growth_yoy,2022-04-01,p5.3.1,0.1
growth_yoy,2022-04-01,p5.3.2,-6.6
growth_yoy,2022-04-01,p5.3.3,36.5
growth_yoy,2022-04-01,p5.3.4,17.6
growth_yoy,2022-04-01,p5.4,11.9
growth_yoy,2022-04-01,p5.4.1,9.6
growth_yoy,2022-04-01,p5.4.2,6.7
growth_yoy,2022-04-01,p5.4.6,13.8
growth_yoy,2022-04-01,p5.5,4.8
growth_yoy,2022-04-01,p6,0.1
growth_yoy,2022-07-01,p0,14.6
growth_yoy,2022-07-01,p1,2.6
growth_yoy,2022-07-01,p1.1,1.7
growth_yoy,2022-07-01,p1.1.1,-16.8
growth_yoy,2022-07-01,p1.1.2,5.1
growth_yoy,2022-07-01,p1.1.7,-0.9
growth_yoy,2022-07-01,p1.2,4.1
growth_yoy,2022-07-01,p1.3,6.7
growth_yoy,2022-07-01,p1.4,4.0
growth_yoy,2022-07-01,p1.4.1,-1.4
growth_yoy,2022-07-01,p1.4.2,14.6
growth_yoy,2022-07-01,p2,10.4
growth_yoy,2022-07-01,p2.1,4.4
growth_yoy,2022-07-01,p2.2,13.9
growth_yoy,2022-07-01,p2.3,16.9
growth_yoy,2022-07-01,p3,13.2
growth_yoy,2022-07-01,p3.1,11.9
growth_yoy,2022-07-01,p3.1.1,-0.2
growth_yoy,2022-07-01,p3.1.2,8.7
growth_yoy,2022-07-01,p3.1.3,22.7
growth_yoy,2022-07-01,p3.1.4,197.3
growth_yoy,2022-07-01,p3.2,12.3
growth_yoy,2022-07-01,p3.2.1,5.9
growth_yoy,2022-07-01,p3.2.2,81.1
growth_yoy,2022-07-01,p3.3,13.8
growth_yoy,2022-07-01,p3.3.1,18.3
growth_yoy,2022-07-01,p3.3.2,11.7
growth_yoy,2022-07-01,p3.3.3,8.4
growth_yoy,2022-07-01,p3.4,4.3
growth_yoy,2022-07-01,p3.4.1,10.7
growth_yoy,2022-07-01,p3.4.2,3.9
growth_yoy,2022-07-01,p3.4.3,-12.8
growth_yoy,2022-07-01,p3.4.4,5.2
growth_yoy,2022-07-01,p3.5,13.6
growth_yoy,2022-07-01,p3.5.1,18.5
growth_yoy,2022-07-01,p3.5.2,9.7
growth_yoy,2022-07-01,p3.5.3,12.4
growth_yoy,2022-07-01,p3.6,17.4
growth_yoy,2022-07-01,p3.6.1,10.9
growth_yoy,2022-07-01,p3.6.2,10.1
growth_yoy,2022-07-01,p3.6.3,13.6
growth_yoy,2022-07-01,p3.6.4,19.1
growth_yoy,2022-07-01,p3.6.5,19.2
growth_yoy,2022-07-01,p3.7,35.7
growth_yoy,2022-07-01,p3.7.1,42.3
growth_yoy,2022-07-01,p3.7.2,25.2
growth_yoy,2022-07-01,p3.7.3,17.8
growth_yoy,2022-07-01,p4,15.2
growth_yoy,2022-07-01,p4.1,24.0
growth_yoy,2022-07-01,p4.1.1,10.0
growth_yoy,2022-07-01,p4.1.2,38.1
growth_yoy,2022-07-01,p4.2,7.7
growth_yoy,2022-07-01,p4.3,10.1
growth_yoy,2022-07-01,p5,17.2
growth_yoy,2022-07-01,p5.1,13.8
growth_yoy,2022-07-01,p5.1.1,8.8
growth_yoy,2022-07-01,p5.1.2,5.1
growth_yoy,2022-07-01,p5.1.3,42.2
growth_yoy,2022-07-01,p5.1.4,4.3
growth_yoy,2022-07-01,p5.2,27.9
growth_yoy,2022-07-01,p5.2.1,24.5
growth_yoy,2022-07-01,p5.2.1.1,7.3
growth_yoy,2022-07-01,p5.2.1.2,28.8
growth_yoy,2022-07-01,p5.2.1.3,125.9
growth_yoy,2022-07-01,p5.2.2,31.9
growth_yoy,2022-07-01,p5.2.3,321.2
growth_yoy,2022-07-01,p5.3,14.2
growth_yoy,2022-07-01,p5.3.1,7.0
growth_yoy,2022-07-01,p5.3.2,-5.8
growth_yoy,2022-07-01,p5.3.3,36.8
growth_yoy,2022-07-01,p5.3.4,36.4
growth_yoy,2022-07-01,p5.4,19.1
growth_yoy,2022-07-01,p5.4.1,8.9
growth_yoy,2022-07-01,p5.4.2,10.9
growth_yoy,2022-07-01,p5.4.6,24.3
growth_yoy,2022-07-01,p5.5,3.9
growth_yoy,2022-07-01,p6,27.2
growth_yoy,2022-10-01,p0,7.4
growth_yoy,2022-10-01,p1,2.6
growth_yoy,2022-10-01,p1.1,4.5
growth_yoy,2022-10-01,p1.1.1,-21.9
growth_yoy,2022-10-01,p1.1.2,9.6
growth_yoy,2022-10-01,p1.1.7,-0.7
growth_yoy,2022-10-01,p1.2,-1.4
growth_yoy,2022-10-01,p1.3,-7.4
growth_yoy,2022-10-01,p1.4,2.4
growth_yoy,2022-10-01,p1.4.1,-1.7
growth_yoy,2022-10-01,p1.4.2,8.8
growth_yoy,2022-10-01,p2,7.3
growth_yoy,2022-10-01,p2.1,6.6
growth_yoy,2022-10-01,p2.2,6.9
growth_yoy,2022-10-01,p2.3,11.8
growth_yoy,2022-10-01,p3,4.0
growth_yoy,2022-10-01,p3.1,2.6
growth_yoy,2022-10-01,p3.1.1,1.8
growth_yoy,2022-10-01,p3.1.2,6.4
growth_yoy,2022-10-01,p3.1.3,2.2
growth_yoy,2022-10-01,p3.1.4,-14.1
growth_yoy,2022-10-01,p3.2,-0.3
growth_yoy,2022-10-01,p3.2.1,-2.3
growth_yoy,2022-10-01,p3.2.2,18.2
growth_yoy,2022-10-01,p3.3,-1.6
growth_yoy,2022-10-01,p3.3.1,-7.7
growth_yoy,2022-10-01,p3.3.2,1.5
growth_yoy,2022-10-01,p3.3.3,5.8
growth_yoy,2022-10-01,p3.4,1.0
growth_yoy,2022-10-01,p3.4.1,4.8
growth_yoy,2022-10-01,p3.4.2,1.7
growth_yoy,2022-10-01,p3.4.3,-8.6
growth_yoy,2022-10-01,p3.4.4,-3.9
growth_yoy,2022-10-01,p3.5,2.1
growth_yoy,2022-10-01,p3.5.1,1.6
growth_yoy,2022-10-01,p3.5.2,0.6
growth_yoy,2022-10-01,p3.5.3,3.4
growth_yoy,2022-10-01,p3.6,9.2
growth_yoy,2022-10-01,p3.6.1,1.6
growth_yoy,2022-10-01,p3.6.2,-6.1
growth_yoy,2022-10-01,p3.6.3,7.5
growth_yoy,2022-10-01,p3.6.4,11.4
growth_yoy,2022-10-01,p3.6.5,12.3
growth_yoy,2022-10-01,p3.7,3.7
growth_yoy,2022-10-01,p3.7.1,5.1
growth_yoy,2022-10-01,p3.7.2,-6.6
growth_yoy,2022-10-01,p3.7.3,4.0
growth_yoy,2022-10-01,p4,10.3
growth_yoy,2022-10-01,p4.1,11.1
growth_yoy,2022-10-01,p4.1.1,2.7
growth_yoy,2022-10-01,p4.1.2,18.0
growth_yoy,2022-10-01,p4.2,15.7
growth_yoy,2022-10-01,p4.3,4.1
growth_yoy,2022-10-01,p5,9.3
growth_yoy,2022-10-01,p5.1,7.5
growth_yoy,2022-10-01,p5.1.1,-0.8
growth_yoy,2022-10-01,p5.1.2,4.7
growth_yoy,2022-10-01,p5.1.3,19.9
growth_yoy,2022-10-01,p5.1.4,4.3
growth_yoy,2022-10-01,p5.2,11.7
growth_yoy,2022-10-01,p5.2.1,9.8
growth_yoy,2022-10-01,p5.2.1.1,1.0
growth_yoy,2022-10-01,p5.2.1.2,19.1
growth_yoy,2022-10-01,p5.2.1.3,6.9
growth_yoy,2022-10-01,p5.2.2,15.9
growth_yoy,2022-10-01,p5.2.3,73.3
growth_yoy,2022-10-01,p5.3,10.2
growth_yoy,2022-10-01,p5.3.1,4.0
growth_yoy,2022-10-01,p5.3.2,-6.7
growth_yoy,2022-10-01,p5.3.3,37.4
growth_yoy,2022-10-01,p5.3.4,25.1
growth_yoy,2022-10-01,p5.4,10.4
growth_yoy,2022-10-01,p5.4.1,8.4
growth_yoy,2022-10-01,p5.4.2,10.2
growth_yoy,2022-10-01,p5.4.6,10.9
growth_yoy,2022-10-01,p5.5,4.8
growth_yoy,2022-10-01,p6,8.8
growth_yoy,2023-01-01,p0,5.7
growth_yoy,2023-01-01,p1,0.9
growth_yoy,2023-01-01,p1.1,1.8
growth_yoy,2023-01-01,p1.1.1,-13.5
growth_yoy,2023-01-01,p1.1.2,3.4
growth_yoy,2023-01-01,p1.1.7,1.1
growth_yoy,2023-01-01,p1.2,-1.9
growth_yoy,2023-01-01,p1.3,0.4
growth_yoy,2023-01-01,p1.4,0.0
growth_yoy,2023-01-01,p1.4.1,-3.2
growth_yoy,2023-01-01,p1.4.2,6.9
growth_yoy,2023-01-01,p2,3.0
growth_yoy,2023-01-01,p2.1,1.6
growth_yoy,2023-01-01,p2.2,3.1
growth_yoy,2023-01-01,p2.3,8.5
growth_yoy,2023-01-01,p3,3.2
growth_yoy,2023-01-01,p3.1,6.7
growth_yoy,2023-01-01,p3.1.1,13.5
growth_yoy,2023-01-01,p3.1.2,4.0
growth_yoy,2023-01-01,p3.1.3,-1.7
growth_yoy,2023-01-01,p3.1.4,15.4
growth_yoy,2023-01-01,p3.2,0.8
growth_yoy,2023-01-01,p3.2.1,-0.2
growth_yoy,2023-01-01,p3.2.2,7.4
growth_yoy,2023-01-01,p3.3,-1.7
growth_yoy,2023-01-01,p3.3.1,-8.4
growth_yoy,2023-01-01,p3.3.2,3.6
growth_yoy,2023-01-01,p3.3.3,3.6
growth_yoy,2023-01-01,p3.4,1.8
growth_yoy,2023-01-01,p3.4.1,6.3
growth_yoy,2023-01-01,p3.4.2,2.6
growth_yoy,2023-01-01,p3.4.3,-7.2
growth_yoy,2023-01-01,p3.4.4,-8.8
growth_yoy,2023-01-01,p3.5,3.5
growth_yoy,2023-01-01,p3.5.1,3.3
growth_yoy,2023-01-01,p3.5.2,1.6
growth_yoy,2023-01-01,p3.5.3,4.4
growth_yoy,2023-01-01,p3.6,3.8
growth_yoy,2023-01-01,p3.6.1,1.1
growth_yoy,2023-01-01,p3.6.2,-7.8
growth_yoy,2023-01-01,p3.6.3,2.0
growth_yoy,2023-01-01,p3.6.4,5.0
growth_yoy,2023-01-01,p3.6.5,7.6
growth_yoy,2023-01-01,p3.7,4.4
growth_yoy,2023-01-01,p3.7.1,8.3
growth_yoy,2023-01-01,p3.7.2,-11.1
growth_yoy,2023-01-01,p3.7.3,4.4
growth_yoy,2023-01-01,p4,7.4
growth_yoy,2023-01-01,p4.1,1.7
growth_yoy,2023-01-01,p4.1.1,-3.4
growth_yoy,2023-01-01,p4.1.2,6.4
growth_yoy,2023-01-01,p4.2,16.0
growth_yoy,2023-01-01,p4.3,8.7
growth_yoy,2023-01-01,p5,7.3
growth_yoy,2023-01-01,p5.1,6.5
growth_yoy,2023-01-01,p5.1.1,-0.3
growth_yoy,2023-01-01,p5.1.2,4.3
growth_yoy,2023-01-01,p5.1.3,16.0
growth_yoy,2023-01-01,p5.1.4,3.8
growth_yoy,2023-01-01,p5.2,10.1
growth_yoy,2023-01-01,p5.2.1,9.7
growth_yoy,2023-01-01,p5.2.1.1,3.4
growth_yoy,2023-01-01,p5.2.1.2,14.7
growth_yoy,2023-01-01,p5.2.1.3,12.2
growth_yoy,2023-01-01,p5.2.2,4.4
growth_yoy,2023-01-01,p5.2.3,51.5
growth_yoy,2023-01-01,p5.3,5.3
growth_yoy,2023-01-01,p5.3.1,2.5
growth_yoy,2023-01-01,p5.3.2,-0.4
growth_yoy,2023-01-01,p5.3.3,1.6
growth_yoy,2023-01-01,p5.3.4,16.1
growth_yoy,2023-01-01,p5.4,7.9
growth_yoy,2023-01-01,p5.4.1,10.7
growth_yoy,2023-01-01,p5.4.2,11.1
growth_yoy,2023-01-01,p5.4.6,6.5
growth_yoy,2023-01-01,p5.5,4.7
growth_yoy,2023-01-01,p6,13.0
growth_yoy,2023-04-01,p0,2.7
growth_yoy,2023-04-01,p1,-1.2
growth_yoy,2023-04-01,p1.1,-2.0
growth_yoy,2023-04-01,p1.1.1,3.7
growth_yoy,2023-04-01,p1.1.2,-6.9
growth_yoy,2023-04-01,p1.1.7,3.3
growth_yoy,2023-04-01,p1.2,0.2
growth_yoy,2023-04-01,p1.3,-0.2
growth_yoy,2023-04-01,p1.4,1.3
growth_yoy,2023-04-01,p1.4.1,-2.9
growth_yoy,2023-04-01,p1.4.2,7.8
growth_yoy,2023-04-01,p2,-2.2
growth_yoy,2023-04-01,p2.1,-3.4
growth_yoy,2023-04-01,p2.2,-2.3
growth_yoy,2023-04-01,p2.3,4.7
growth_yoy,2023-04-01,p3,0.1
growth_yoy,2023-04-01,p3.1,3.7
growth_yoy,2023-04-01,p3.1.1,0.5
